Municipio,Cod_Municipio,Provincia,Cod_Provincia,Población,Longitud,Latitud,CoordenadaX,CoordenadaY,Posición,presencia_de_comercio,Tiene_Hospital,Transplantes,Dificultad_Acceso,Accidentes_Raw,Accidentes_Por_Carretera,tiene_centro,DENSIDADMM,4G
LA ALDEHUELA,10,ÁVILA,5,143,-5.40843,40.409487,295640.69,4475993.03,"40.409487, -5.40843",0,0,0,0.86,0.1088709677419354,0.0002,0,0.002307501881,0.9682
LA COLILLA,61,ÁVILA,5,375,-4.766502,40.646739,350640.49,4501043.07,"40.646739, -4.766502",0,0,0,0.08,0.1088709677419354,0.0002,0,0.009249264057,1.0
LA SERRADA,232,ÁVILA,5,135,-4.79268,40.631473,348392.46,4499393.08,"40.631473, -4.79268",0,0,0,0.09,0.1088709677419354,0.0002,0,0.005126705536,1.0
MALPARTIDA DE CORNEJA,116,ÁVILA,5,91,-5.350993,40.520691,300843.67,4488206.94,"40.520691, -5.350993",0,0,0,0.84,0.1088709677419354,0.0002,1,0.001362596115,1.0
MEDINILLA,124,ÁVILA,5,77,-5.618264,40.439747,277933.66,4479859.1,"40.439747, -5.618264",0,0,0,0.9,0.1088709677419354,0.0002,1,0.0008727510171,0.1169
NARROS DEL CASTILLO,147,ÁVILA,5,152,-5.059632,40.858961,326407.61,4525142.17,"40.858961, -5.059632",0,0,0,0.17,0.1088709677419354,0.0002,1,0.001146083853,0.7874
NARROS DEL PUERTO,148,ÁVILA,5,28,-4.989677,40.540633,331503.44,4489667.04,"40.540633, -4.989677",0,0,0,0.77,0.1088709677419354,0.0002,1,0.0006775799044,0.9133
NAVA DE ARÉVALO,152,ÁVILA,5,663,-4.776308,40.978531,350557.88,4537893.15,"40.978531, -4.776308",0,0,0,0.16,0.1088709677419354,0.0002,1,0.003129078135,0.8905
NAVAESCURIAL,155,ÁVILA,5,53,-5.276775,40.471606,306990.64,4482592.79,"40.471606, -5.276775",0,0,0,0.83,0.1088709677419354,0.0002,1,0.0003404571753,0.7682
NAVARREVISCA,167,ÁVILA,5,299,-4.895118,40.364228,339091.24,4469908.01,"40.364228, -4.895118",0,0,0,0.79,0.1088709677419354,0.0002,1,0.002024753244,1.0
POVEDA,188,ÁVILA,5,33,-5.079677,40.566287,323948.5,4492690.94,"40.566287, -5.079677",0,0,0,0.78,0.1088709677419354,0.0002,1,0.001370251631,1.0
RIOCABADO,194,ÁVILA,5,125,-4.806052,40.833376,347722.68,4521830.09,"40.833376, -4.806052",0,0,0,0.13,0.1088709677419354,0.0002,1,0.001756427752,1.0
SAN ESTEBAN DEL VALLE,207,ÁVILA,5,734,-4.97955,40.27572,331702.24,4460240.02,"40.27572, -4.97955",0,0,0,0.82,0.1088709677419354,0.0002,1,0.00513929532,1.0
SAN JUAN DEL MOLINILLO,212,ÁVILA,5,234,-4.819256,40.458927,345749.28,4480285.05,"40.458927, -4.819256",0,0,0,0.76,0.1088709677419354,0.0002,1,0.001732769815,1.0
SAN LORENZO DE TORMES,214,ÁVILA,5,30,-5.487407,40.370756,288817.69,4471879.11,"40.370756, -5.487407",0,0,0,0.88,0.1088709677419354,0.0002,1,0.0005420559538,1.0
SAN MARTÍN DE LA VEGA DEL ALBERCHE,215,ÁVILA,5,153,-5.156375,40.429712,317084.52,4477685.68,"40.429712, -5.156375",0,0,0,0.81,0.1088709677419354,0.0002,0,0.0008121942187,1.0
SANTA MARÍA DEL TIÉTAR,227,ÁVILA,5,553,-4.554992,40.304015,367854.2,4462660.89,"40.304015, -4.554992",0,0,0,0.8,0.1088709677419354,0.0002,1,0.01216426498,1.0
TÓRTOLES,246,ÁVILA,5,212,-5.259242,40.561768,308733.64,4492563.86,"40.561768, -5.259242",0,0,0,0.82,0.5422043010752688,0.0016,1,0.0004251456458,1.0
UMBRÍAS,249,ÁVILA,5,100,-5.580647,40.315809,280722.71,4466006.14,"40.315809, -5.580647",0,0,0,0.91,0.1088709677419354,0.0002,1,0.00235783388,1.0
VILLAFLOR,256,ÁVILA,5,99,-4.873765,40.758946,341836.57,4513687.12,"40.758946, -4.873765",0,0,0,0.12,0.1088709677419354,0.0002,1,0.001452376045,1.0
VILLAR DE CORNEJA,261,ÁVILA,5,36,-5.432537,40.47509,293795.68,4483332.07,"40.47509, -5.432537",0,0,0,0.86,0.1088709677419354,0.0002,1,0.001414078154,1.0
VILLAREJO DEL VALLE,262,ÁVILA,5,314,-4.996998,40.285923,330244.26,4461406.0,"40.285923, -4.996998",0,0,0,0.82,0.1088709677419354,0.0002,1,0.002096253034,1.0
ZAPARDIEL DE LA RIBERA,267,ÁVILA,5,92,-5.327859,40.354693,302317.65,4469726.93,"40.354693, -5.327859",0,0,0,0.86,0.1088709677419354,0.0002,1,0.0004619083298,1.0
ALFOZ DE QUINTANADUEÑAS,907,BURGOS,9,2133,-3.736053,42.384825,439410.38,4692766.74,"42.384825, -3.736053",0,0,0,0.08,0.4078167115902965,0.0012,0,0.01436951876,0.9795
ALTABLE,13,BURGOS,9,47,-3.078105,42.603083,493592.97,4716742.32,"42.603083, -3.078105",0,0,0,0.22,0.4078167115902965,0.0012,1,0.001473865952,1.0
ARCOS,23,BURGOS,9,1835,-3.756698,42.264695,437592.29,4679442.81,"42.264695, -3.756698",0,0,0,0.09,1.1578167115902973,0.0034,0,0.01589476561,0.997
BAÑUELOS DE BUREBA,36,BURGOS,9,31,-3.281861,42.500548,476840.76,4705392.47,"42.500548, -3.281861",0,0,0,0.17,0.4078167115902965,0.0012,1,0.0005410066342,0.0
BARBADILLO DEL PEZ,39,BURGOS,9,66,-3.227823,42.118805,481167.35,4662992.3,"42.118805, -3.227823",0,0,0,0.19,0.4078167115902965,0.0012,1,0.0008490047363,1.0
BUNIEL,58,BURGOS,9,612,-3.821557,42.31063,432292.28,4684592.84,"42.31063, -3.821557",0,0,0,0.1,0.4078167115902965,0.0012,1,0.01288699341,1.0
CABEZÓN DE LA SIERRA,62,BURGOS,9,36,-3.241174,41.934914,480006.17,4642577.92,"41.934914, -3.241174",0,0,0,0.22,0.4078167115902965,0.0012,1,0.0004763614584,1.0
CASTELLANOS DE CASTRO,79,BURGOS,9,46,-4.035413,42.328938,414692.15,4686818.01,"42.328938, -4.035413",0,0,0,0.14,0.4078167115902965,0.0012,1,0.001319833332,0.9363
CAYUELA,93,BURGOS,9,189,-3.819544,42.272369,432417.26,4680342.86,"42.272369, -3.819544",0,0,0,0.1,0.4078167115902965,0.0012,1,0.003668417948,0.9167
ENCÍO,120,BURGOS,9,41,-3.087389,42.670466,492839.12,4724225.41,"42.670466, -3.087389",0,0,0,0.23,0.4078167115902965,0.0012,1,0.0005657598303,1.0
ESPINOSA DE CERVERA,122,BURGOS,9,85,-3.468801,41.896508,461112.11,4638391.96,"41.896508, -3.468801",0,0,0,0.2,0.4078167115902965,0.0012,1,0.0006966579282,0.5474
GUMIEL DE IZÁN,151,BURGOS,9,584,-3.688214,41.773345,442801.79,4624840.29,"41.773345, -3.688214",0,0,0,0.23,1.8578167115902984,0.0056,1,0.002097825457,1.0
HONTORIA DE LA CANTERA,162,BURGOS,9,174,-3.643288,42.189058,446882.29,4670967.69,"42.189058, -3.643288",0,0,0,0.11,0.4078167115902965,0.0012,1,0.00231736779,1.0
HORTIGÜELA,169,BURGOS,9,107,-3.427092,42.068702,464667.29,4657492.37,"42.068702, -3.427092",0,0,0,0.16,1.2078167115902971,0.0036,1,0.00135898328,1.0
JARAMILLO DE LA FUENTE,183,BURGOS,9,47,-3.313397,42.115902,474092.36,4662692.37,"42.115902, -3.313397",0,0,0,0.17,0.4078167115902965,0.0012,1,0.0004710408806,0.71
JUNTA DE TRASLALOMA,189,BURGOS,9,122,-3.389253,43.041237,468293.86,4765467.58,"43.041237, -3.389253",0,0,0,0.91,0.4078167115902965,0.0012,1,0.0003852656893,0.868
LLANO DE BUREBA,195,BURGOS,9,49,-3.45744,42.624939,462488.85,4719267.65,"42.624939, -3.45744",0,0,0,0.16,0.4078167115902965,0.0012,1,0.0008042308461,1.0
LOS ALTOS,14,BURGOS,9,186,-3.63302,42.807592,448242.83,4739642.87,"42.807592, -3.63302",0,0,0,0.83,0.4078167115902965,0.0012,0,0.0003307447212,0.8916
MADRIGAL DEL MONTE,196,BURGOS,9,143,-3.675993,42.144064,444142.23,4665992.75,"42.144064, -3.675993",0,0,0,0.12,0.4078167115902965,0.0012,1,0.001449119672,0.7342000000000001
MAMBRILLA DE CASTREJÓN,199,BURGOS,9,107,-3.985356,41.665996,417969.31,4613162.18,"41.665996, -3.985356",0,0,0,0.27,0.9411500449236304,0.0028,1,0.001854412867,1.0
MAZUELA,206,BURGOS,9,56,-3.918643,42.207224,424167.22,4673192.96,"42.207224, -3.918643",0,0,0,0.13,0.4078167115902965,0.0012,1,0.001062830664,1.0
MECERREYES,208,BURGOS,9,188,-3.573897,42.095533,452542.26,4660542.55,"42.095533, -3.573897",0,0,0,0.14,0.4078167115902965,0.0012,1,0.0008206264788,0.9998
MILAGROS,218,BURGOS,9,415,-3.697792,41.575322,441827.69,4602861.59,"41.575322, -3.697792",0,0,0,0.28,0.4078167115902965,0.0012,1,0.005138798789,1.0
MONASTERIO DE LA SIERRA,223,BURGOS,9,40,-3.193746,42.050868,483967.22,4655442.21,"42.050868, -3.193746",0,0,0,0.2,0.4078167115902965,0.0012,1,0.001753934265,1.0
PADILLA DE ABAJO,242,BURGOS,9,67,-4.176777,42.408311,403167.0,4695782.88,"42.408311, -4.176777",0,0,0,0.17,0.4078167115902965,0.0012,1,0.0005890819059,1.0
PALACIOS DE RIOPISUERGA,247,BURGOS,9,18,-4.256606,42.343614,396491.88,4688693.09,"42.343614, -4.256606",0,0,0,0.18,0.4078167115902965,0.0012,1,0.0004408385692,1.0
PEDROSA DE RÍO ÚRBEL,259,BURGOS,9,243,-3.821361,42.410283,432415.33,4695657.81,"42.410283, -3.821361",0,0,0,0.1,0.4078167115902965,0.0012,1,0.001386623834,0.9876
PINILLA TRASMONTE,270,BURGOS,9,161,-3.619537,41.873729,448590.0,4635942.24,"41.873729, -3.619537",0,0,0,0.2,0.4078167115902965,0.0012,1,0.0006035571279,1.0
PRADOLUENGO,274,BURGOS,9,1070,-3.20034,42.32375,483492.64,4685742.26,"42.32375, -3.20034",0,0,0,0.17,5.0078167115903005,0.0152,1,0.00961693473,1.0
QUEMADA,279,BURGOS,9,238,-3.576387,41.700657,452041.86,4616701.91,"41.700657, -3.576387",0,0,0,0.25,13.641150044923622,0.0416,1,0.003220191864,1.0
QUINTANAVIDES,292,BURGOS,9,64,-3.424257,42.478929,465128.68,4703040.55,"42.478929, -3.424257",0,0,0,0.14,0.4078167115902965,0.0012,1,0.001561295846,1.0
RABÉ DE LAS CALZADAS,304,BURGOS,9,250,-3.834689,42.340219,431242.28,4687888.85,"42.340219, -3.834689",0,0,0,0.1,0.4078167115902965,0.0012,1,0.006842557367,1.0
REGUMIEL DE LA SIERRA,309,BURGOS,9,301,-2.985016,41.95799,501241.73,4645112.0,"41.95799, -2.985016",0,0,0,0.81,0.4078167115902965,0.0012,1,0.003265729692,1.0
RIOCAVADO DE LA SIERRA,318,BURGOS,9,55,-3.197992,42.153986,483642.39,4666892.3,"42.153986, -3.197992",0,0,0,0.19,0.4078167115902965,0.0012,0,0.000278362022,0.1568
ARENAS DE SAN PEDRO,14,ÁVILA,5,6438,-5.091146,40.208689,322038.32,4453017.07,"40.208689, -5.091146",0,0,0,0.85,29.15887096774194,0.089,1,0.009114029482,0.9998
BULARROS,40,ÁVILA,5,55,-4.865041,40.72401,342490.54,4509793.11,"40.72401, -4.865041",0,0,0,0.11,0.1088709677419354,0.0002,1,0.0004450356125,1.0
CASAS DEL PUERTO,52,ÁVILA,5,83,-5.198357,40.528569,313796.59,4488747.79,"40.528569, -5.198357",0,0,0,0.81,0.1088709677419354,0.0002,0,0.0009908309766,1.0
CEPEDA LA MORA,58,ÁVILA,5,66,-5.049197,40.459157,326252.43,4480737.88,"40.459157, -5.049197",0,0,0,0.79,0.1088709677419354,0.0002,1,0.0005222983349,1.0
DIEGO DEL CARPIO,903,ÁVILA,5,106,-5.326063,40.664815,303378.63,4504151.02,"40.664815, -5.326063",0,0,0,0.2,0.1088709677419354,0.0002,1,0.0008137569357,0.9571
EL FRESNO,76,ÁVILA,5,591,-4.757287,40.614189,351347.45,4497414.06,"40.614189, -4.757287",0,0,0,0.09,0.1088709677419354,0.0002,0,0.01240407686,1.0
EL PARRAL,180,ÁVILA,5,62,-4.990285,40.797827,332098.57,4518220.15,"40.797827, -4.990285",0,0,0,0.14,0.1088709677419354,0.0002,0,0.001475587958,1.0
LA TORRE,247,ÁVILA,5,38,-4.964783,40.588577,333730.45,4494942.1,"40.588577, -4.964783",0,0,0,0.76,2.8588709677419355,0.0086,0,0.000985681577,0.9034
LANGA,109,ÁVILA,5,450,-4.859111,41.007554,343659.9,4541260.2,"41.007554, -4.859111",0,0,0,0.17,15.842204301075268,0.0483,1,0.0048810431,1.0
MUÑICO,136,ÁVILA,5,80,-5.027907,40.706625,328690.51,4508168.1,"40.706625, -5.027907",0,0,0,0.14,5.458870967741935,0.0166,1,0.001550450195,1.0
MUÑOPEPE,141,ÁVILA,5,104,-4.820583,40.633594,346037.46,4499677.1,"40.633594, -4.820583",0,0,0,0.1,0.1088709677419354,0.0002,1,0.004638676124,1.0
PEDRO BERNARDO,182,ÁVILA,5,758,-4.914357,40.243188,337167.18,4456507.04,"40.243188, -4.914357",0,0,0,0.82,0.1088709677419354,0.0002,1,0.003007562775,0.9989
PRADOSEGAR,191,ÁVILA,5,117,-5.071943,40.548779,324557.49,4490731.93,"40.548779, -5.071943",0,0,0,0.78,0.1088709677419354,0.0002,1,0.002832419013,0.9176
SAN ESTEBAN DE ZAPARDIEL,208,ÁVILA,5,40,-4.901236,41.092158,340322.04,4550729.25,"41.092158, -4.901236",0,0,0,0.2,0.1088709677419354,0.0002,1,0.0007611179439,1.0
SAN MARTÍN DEL PIMPOLLAR,216,ÁVILA,5,219,-5.056128,40.368438,325430.38,4470680.85,"40.368438, -5.056128",0,0,0,0.81,0.1088709677419354,0.0002,1,0.001260362103,1.0
SANTA MARÍA DEL ARROYO,224,ÁVILA,5,102,-4.924298,40.604132,337194.44,4496593.12,"40.604132, -4.924298",0,0,0,0.12,0.1088709677419354,0.0002,1,0.002428798354,1.0
MONTERRUBIO,131,SEGOVIA,40,56,-4.3518,40.848367,386049.82,4522803.89,"40.848367, -4.3518",0,0,0,0.12,0.302870813397129,0.0008,1,0.0005920873858,0.7793000000000001
MORAL DE HORNUEZ,132,SEGOVIA,40,40,-3.616885,41.464508,448484.85,4590507.62,"41.464508, -3.616885",0,0,0,0.25,0.302870813397129,0.0008,1,0.0002908905669,1.0
NAVALILLA,140,SEGOVIA,40,97,-3.93226,41.340726,422000.21,4577001.21,"41.340726, -3.93226",0,0,0,0.19,0.302870813397129,0.0008,1,0.001202003279,1.0
NAVARES DE ENMEDIO,143,SEGOVIA,40,92,-3.72311,41.380953,439536.63,4581300.08,"41.380953, -3.72311",0,0,0,0.22,0.302870813397129,0.0008,1,0.0009521388034,1.0
ORTIGOSA DE PESTAÑO,151,SEGOVIA,40,53,-4.393957,41.087144,382919.02,4549367.07,"41.087144, -4.393957",0,0,0,0.14,0.302870813397129,0.0008,0,0.001539454977,1.0
OTERO DE HERREROS,152,SEGOVIA,40,966,-4.210451,40.819471,397920.86,4519421.84,"40.819471, -4.210451",0,0,0,0.11,7.702870813397124,0.0234,1,0.005964820237,1.0
PALAZUELOS DE ERESMA,155,SEGOVIA,40,5968,-4.061178,40.930552,410658.97,4531589.75,"40.930552, -4.061178",0,0,0,0.08,0.302870813397129,0.0008,1,0.04359809764,1.0
PEDRAZA,156,SEGOVIA,40,349,-3.810887,41.128203,431935.14,4553305.79,"41.128203, -3.810887",0,0,0,0.15,0.302870813397129,0.0008,1,0.003050972114,0.9977
PINAREJOS,159,SEGOVIA,40,194,-4.293656,41.259964,391628.96,4568423.12,"41.259964, -4.293656",0,0,0,0.17,0.302870813397129,0.0008,1,0.001582010885,1.0
PUEBLA DE PEDRAZA,163,SEGOVIA,40,51,-3.913747,41.204514,423390.1,4561862.91,"41.204514, -3.913747",0,0,0,0.16,0.302870813397129,0.0008,1,0.0007317477733,1.0
RIBOTA,171,SEGOVIA,40,43,-3.429448,41.365788,464083.13,4579453.29,"41.365788, -3.429448",0,0,0,0.26,0.302870813397129,0.0008,1,0.0005328832983,1.0
SACRAMENIA,174,SEGOVIA,40,330,-3.963347,41.494661,419589.29,4594119.43,"41.494661, -3.963347",0,0,0,0.23,0.302870813397129,0.0008,1,0.002110779763,0.979
SAN MARTÍN Y MUDRIÁN,182,SEGOVIA,40,251,-4.331848,41.223228,388366.96,4564393.11,"41.223228, -4.331848",0,0,0,0.16,0.302870813397129,0.0008,1,0.001433955135,1.0
SEBÚLCOR,193,SEGOVIA,40,241,-3.883648,41.270534,425988.19,4569166.05,"41.270534, -3.883648",0,0,0,0.17,0.302870813397129,0.0008,1,0.002454637905,1.0
SEGOVIA,194,SEGOVIA,40,51525,-4.125241,40.94987,405292.96,4533801.77,"40.94987, -4.125241",0,1,0,0.07,322.26120414673085,0.984,1,0.08563120893,1.0
SEPÚLVEDA,195,SEGOVIA,40,988,-3.750279,41.298251,437185.42,4572138.06,"41.298251, -3.750279",0,0,0,0.2,3.602870813397129,0.0109,1,0.001995401669,0.9661
SEQUERA DE FRESNO,196,SEGOVIA,40,47,-3.546771,41.367311,454271.86,4579677.61,"41.367311, -3.546771",0,0,0,0.24,0.302870813397129,0.0008,1,0.0008440629812,0.6277
SOTOSALBOS,199,SEGOVIA,40,135,-3.942982,41.034847,420735.06,4543053.71,"41.034847, -3.942982",0,0,0,0.12,0.302870813397129,0.0008,1,0.001487008271,1.0
TABANERA LA LUENGA,200,SEGOVIA,40,53,-4.239355,41.096269,395919.06,4550183.94,"41.096269, -4.239355",0,0,0,0.12,9.602870813397123,0.0292,1,0.001087742652,1.0
TORRE VAL DE SAN PEDRO,206,SEGOVIA,40,180,-3.86923,41.072405,426976.08,4547158.72,"41.072405, -3.86923",0,0,0,0.13,0.302870813397129,0.0008,1,0.001111663475,1.0
TORREADRADA,202,SEGOVIA,40,50,-3.840762,41.443576,429766.45,4588341.24,"41.443576, -3.840762",0,0,0,0.22,0.302870813397129,0.0008,1,0.0003706991366,1.0
VALLE DE TABLADILLO,218,SEGOVIA,40,74,-3.839956,41.36238,429746.38,4579326.2,"41.36238, -3.839956",0,0,0,0.2,0.302870813397129,0.0008,1,0.001204788564,1.0
VALSECA,214,SEGOVIA,40,218,-4.174479,41.000293,401223.99,4539453.81,"41.000293, -4.174479",0,0,0,0.09,0.302870813397129,0.0008,1,0.002637108577,1.0
VALVERDE DEL MAJANO,216,SEGOVIA,40,1126,-4.233884,40.956398,396158.95,4534649.85,"40.956398, -4.233884",0,0,0,0.09,0.302870813397129,0.0008,1,0.01014860404,1.0
ZARZUELA DEL PINAR,234,SEGOVIA,40,408,-4.184717,41.258641,400753.08,4568146.05,"41.258641, -4.184717",0,0,0,0.16,0.302870813397129,0.0008,1,0.00628120893,1.0
ABEJAR,1,SORIA,42,386,-2.782914,41.807928,518032.49,4628473.81,"41.807928, -2.782914",0,0,0,0.7,33.364480874316946,0.1018,1,0.004345940311,1.0
ALDEHUELA DE PERIÁÑEZ,13,SORIA,42,30,-2.306097,41.808304,557639.67,4628725.47,"41.808304, -2.306097",0,0,0,0.67,0.2644808743169399,0.0007,1,0.0002770041043,1.0
ALMARZA,19,SORIA,42,626,-2.468533,41.947814,544050.84,4644118.65,"41.947814, -2.468533",0,0,0,0.68,0.2644808743169399,0.0007,1,0.001619420569,1.0
ALMENAR DE SORIA,22,SORIA,42,216,-2.200037,41.68248,566579.64,4614832.37,"41.68248, -2.200037",0,0,0,0.13,2.197814207650273,0.0066,0,0.000519164875,0.9602
ARANCÓN,24,SORIA,42,76,-2.280158,41.79938,559802.68,4627752.45,"41.79938, -2.280158",0,0,0,0.67,0.2644808743169399,0.0007,1,0.0002255698854,1.0
BARCONES,31,SORIA,42,25,-2.816464,41.291637,515367.41,4571148.58,"41.291637, -2.816464",0,0,0,0.22,0.6644808743169403,0.0019,1,6.468427601e-05,0.0917999999999999
BAYUBAS DE ABAJO,32,SORIA,42,144,-2.896242,41.52652,508656.41,4597213.67,"41.52652, -2.896242",0,0,0,0.18,0.2644808743169399,0.0007,1,0.0008706497656,1.0
BAYUBAS DE ARRIBA,33,SORIA,42,60,-2.887809,41.557858,509355.41,4600693.69,"41.557858, -2.887809",0,0,0,0.17,0.2644808743169399,0.0007,1,0.0007621254585,0.8366
BLACOS,36,SORIA,42,38,-2.85847,41.681389,511779.43,4614411.82,"41.681389, -2.85847",0,0,0,0.15,0.2644808743169399,0.0007,1,0.0005773921986,1.0
BORJABAD,38,SORIA,42,30,-2.364948,41.553708,552959.56,4600421.52,"41.553708, -2.364948",0,0,0,0.13,0.2644808743169399,0.0007,1,0.0002881590408,0.9353
BOROBIA,39,SORIA,42,228,-1.896615,41.665356,591857.6,4613210.24,"41.665356, -1.896615",0,0,0,0.19,0.2644808743169399,0.0007,1,0.0009509091064,1.0
BUITRAGO,42,SORIA,42,74,-2.408343,41.847282,549116.68,4632989.55,"41.847282, -2.408343",0,0,0,0.66,0.2644808743169399,0.0007,1,0.003940436135,1.0
BURGO DE OSMA-CIUDAD DE OSMA,43,SORIA,42,5204,-3.071508,41.585776,494039.62,4603789.49,"41.585776, -3.071508",0,0,0,0.2,0.2644808743169399,0.0007,0,0.004842394177,0.9883
CABREJAS DEL CAMPO,44,SORIA,42,53,-2.269697,41.681701,560782.62,4614694.43,"41.681701, -2.269697",0,0,0,0.12,0.2644808743169399,0.0007,1,0.0007202508453,0.802
CALATAÑAZOR,46,SORIA,42,43,-2.818858,41.698348,515072.42,4616300.83,"41.698348, -2.818858",0,0,0,0.14,0.2644808743169399,0.0007,1,0.0001265455289,0.3834
CASTILFRÍO DE LA SIERRA,56,SORIA,42,34,-2.305467,41.919904,557591.8,4641116.53,"41.919904, -2.305467",0,0,0,0.69,0.2644808743169399,0.0007,1,0.0007949181377,1.0
CASTILLEJO DE ROBLEDO,58,SORIA,42,95,-3.495627,41.557388,458670.05,4600753.98,"41.557388, -3.495627",0,0,0,0.29,0.2644808743169399,0.0007,1,0.0004596631237,1.0
CERBÓN,60,SORIA,42,30,-2.171765,41.929968,568667.86,4642332.4,"41.929968, -2.171765",0,0,0,0.71,0.2644808743169399,0.0007,1,0.0003780679649,0.8966
CIRIA,64,SORIA,42,70,-1.965548,41.61899,586180.61,4607991.26,"41.61899, -1.965548",0,0,0,0.18,0.2644808743169399,0.0007,1,0.0003582515304,1.0
CUBILLA,70,SORIA,42,24,-2.938485,41.748859,505114.55,4621894.71,"41.748859, -2.938485",0,0,0,0.73,5.26448087431694,0.016,1,0.000262075462,0.0
CUEVA DE ÁGREDA,73,SORIA,42,69,-1.889334,41.763155,592323.64,4624076.23,"41.763155, -1.889334",0,0,0,0.75,0.2644808743169399,0.0007,1,0.0005865808002,1.0
EL ROYO,160,SORIA,42,251,-2.644826,41.908542,529456.74,4639682.77,"41.908542, -2.644826",0,0,0,0.68,6.16448087431694,0.0187,0,0.0005004197636,1.0
FRECHILLA DE ALMAZÁN,83,SORIA,42,21,-2.515395,41.426256,540492.41,4586190.61,"41.426256, -2.515395",0,0,0,0.16,0.2644808743169399,0.0007,1,0.0001497988609,1.0
FUENTECAMBRÓN,86,SORIA,42,32,-3.328804,41.504957,472559.15,4594866.77,"41.504957, -3.328804",0,0,0,0.26,0.2644808743169399,0.0007,0,0.0001165654528,0.3092
FUENTELMONGE,88,SORIA,42,61,-2.188182,41.421609,567838.47,4585879.34,"41.421609, -2.188182",0,0,0,0.18,0.2644808743169399,0.0007,1,0.0003521332353,1.0
FUENTELSAZ DE SORIA,89,SORIA,42,64,-2.414267,41.867362,548609.71,4635215.58,"41.867362, -2.414267",0,0,0,0.66,0.2644808743169399,0.0007,1,0.0005825367774,1.0
FUENTESTRÚN,93,SORIA,42,52,-2.081702,41.874567,576200.79,4636257.3,"41.874567, -2.081702",0,0,0,0.72,0.2644808743169399,0.0007,1,0.001341935681,1.0
LA PÓVEDA DE SORIA,141,SORIA,42,110,-2.504514,42.012535,541026.96,4651286.71,"42.012535, -2.504514",0,0,0,0.7,0.2644808743169399,0.0007,0,0.0003930625248,0.6916
LA RIBA DE ESCALOTE,157,SORIA,42,8,-2.796188,41.35182,517049.42,4577833.61,"41.35182, -2.796188",0,0,0,0.2,0.2644808743169399,0.0007,0,5.2990532e-05,0.8883
LAS ALDEHUELAS,14,SORIA,42,60,-2.366008,41.994965,552509.93,4649411.61,"41.994965, -2.366008",0,0,0,0.7,0.2644808743169399,0.0007,0,0.0003793731686,1.0
LOS RÁBANOS,149,SORIA,42,476,-2.475802,41.717243,543604.56,4618515.59,"41.717243, -2.475802",0,0,0,0.64,0.2644808743169399,0.0007,0,0.001147671719,1.0
LOS VILLARES DE SORIA,211,SORIA,42,75,-2.355386,41.864416,553498.71,4634923.53,"41.864416, -2.355386",0,0,0,0.67,0.2644808743169399,0.0007,0,0.001503512956,1.0
MAGAÑA,107,SORIA,42,64,-2.156098,41.898862,570000.82,4638891.38,"41.898862, -2.156098",0,0,0,0.71,0.2644808743169399,0.0007,1,0.0002504397753,1.0
MEDINACELI,113,SORIA,42,671,-2.434771,41.171735,547413.15,4557975.53,"41.171735, -2.434771",0,0,0,0.23,0.2644808743169399,0.0007,1,0.0008443691122,0.9964
MIÑO DE MEDINACELI,115,SORIA,42,78,-2.519507,41.189623,540294.19,4559918.61,"41.189623, -2.519507",0,0,0,0.23,0.2644808743169399,0.0007,1,0.0003608062358,0.7051999999999999
MOMBLONA,118,SORIA,42,18,-2.346359,41.444416,554601.44,4588299.48,"41.444416, -2.346359",0,0,0,0.16,0.2644808743169399,0.0007,1,0.0001516382763,0.4590999999999999
MONTEAGUDO DE LAS VICARÍAS,119,SORIA,42,177,-2.166643,41.366293,569697.43,4579755.3,"41.366293, -2.166643",0,0,0,0.2,2.197814207650273,0.0066,1,0.0004257151492,1.0
MONTEJO DE TIERMES,120,SORIA,42,140,-3.199736,41.368546,483295.83,4579689.75,"41.368546, -3.199736",0,0,0,0.26,0.2644808743169399,0.0007,1,0.0001789191301,0.5858
MORÓN DE ALMAZÁN,123,SORIA,42,202,-2.413089,41.414934,549049.39,4584986.53,"41.414934, -2.413089",0,0,0,0.17,0.2644808743169399,0.0007,1,0.0008125501057,1.0
NARROS,128,SORIA,42,71,-2.294205,41.847573,558591.72,4633093.48,"41.847573, -2.294205",0,0,0,0.67,0.2644808743169399,0.0007,1,0.001349662431,0.7543000000000001
ONCALA,135,SORIA,42,61,-2.313454,41.970101,556884.89,4646684.56,"41.970101, -2.313454",0,0,0,0.7,2.0144808743169387,0.0061,1,0.0003625654629,1.0
RENIEBLAS,154,SORIA,42,110,-2.374987,41.821427,551906.66,4630138.53,"41.821427, -2.374987",0,0,0,0.66,0.2644808743169399,0.0007,1,0.000792830502,0.9569
RETORTILLO DE SORIA,155,SORIA,42,130,-2.9807,41.311319,501615.48,4573317.53,"41.311319, -2.9807",0,0,0,0.23,1.5394808743169388,0.0046,1,0.0001631398924,0.9542
REZNOS,156,SORIA,42,22,-2.028237,41.591228,580992.6,4604848.29,"41.591228, -2.028237",0,0,0,0.17,0.2644808743169399,0.0007,1,0.0002709537712,0.701
RIOSECO DE SORIA,158,SORIA,42,123,-2.841307,41.639753,513216.41,4609791.81,"41.639753, -2.841307",0,0,0,0.15,0.2644808743169399,0.0007,1,0.0006499470296,1.0
